timestamp,experiment,log_tag,algo,env,obs_mode,action,render,render_freq,carla_host,carla_port,checkpoint_freq,checkpoint_dir,final_model,timesteps,eval_episodes,seed,success_rate,avg_deviation_m,fps,latency_ms,run_dir,hyperparams,notes
2025-10-04T15:58:04,ppo_rgb_disc_core__grid-72454466,ppo_rgb_disc_core__grid-72454466__ppo__obs-rgb__act-disc__env-carla__steps-4000000__seed-0__render-1__rfreq-2__host-localhost__port-2005__cfreq-100000__cfg-460741c0,ppo,carla,rgb,disc,true,2,localhost,2005,100000,/home/elahed/users/elahe/RL for AIF in RAL/runs/sweeps_rgb_one/ppo_rgb_disc_core__grid-72454466__ppo__obs-rgb__act-disc__env-carla__steps-4000000__seed-0__render-1__rfreq-2__host-localhost__port-2005__cfreq-100000__cfg-460741c0/checkpoints,runs/sweeps_rgb_one/ppo_rgb_disc_core__grid-72454466__ppo__obs-rgb__act-disc__env-carla__steps-4000000__seed-0__render-1__rfreq-2__host-localhost__port-2005__cfreq-100000__cfg-460741c0/ppo_rgb_disc_core__grid-72454466__ppo__obs-rgb__act-disc__steps-4000000__seed-0__lr-0p0001__batch-128__nsteps-2048.zip,4000000,12,0,0.00,1.9395,315.13,3.173,runs/sweeps_rgb_one/ppo_rgb_disc_core__grid-72454466__ppo__obs-rgb__act-disc__env-carla__steps-4000000__seed-0__render-1__rfreq-2__host-localhost__port-2005__cfreq-100000__cfg-460741c0,"{""batch_size"": 128, ""learning_rate"": 0.0001, ""n_steps"": 2048}","RGB PPO discrete: LR, batch, rollout"
