step,x,y,z,pitch,yaw,roll,speed_kmh,goal_distance,lane_deviation,lane_width
42,251.8892364501953,150.96994018554688,-0.0005453681806102395,0.021638037636876106,0.3171474039554596,0.03939524665474892,6.788351268651101,nan,0.008349185809493065,3.5
43,251.92344665527344,150.96759033203125,-0.00027315138140693307,0.021043810993433,0.21281659603118896,0.03529968485236168,6.888266520394214,nan,0.005850575864315033,3.5
44,251.9580078125,150.96629333496094,-3.4275053621968254e-05,0.02062034048140049,0.16400255262851715,0.02491089142858982,6.962468687053491,nan,0.004394691437482834,3.5
45,251.99644470214844,150.96615600585938,0.0001773643452906981,0.019998792558908463,0.16990157961845398,0.010302817448973656,7.006525838718717,nan,0.004108472727239132,3.5
46,252.0369415283203,150.96676635742188,0.00042608260991983116,0.019869018346071243,0.20444518327713013,-0.001953125,7.276159457606282,nan,0.004567063879221678,3.5
47,252.07606506347656,150.9677276611328,0.0005713844439014792,0.019582150503993034,0.2462749481201172,-0.009277342818677425,7.398235934847297,nan,0.0053863138891756535,3.5
48,252.1148223876953,150.9688262939453,0.0007026100065559149,0.019267963245511055,0.28985321521759033,-0.013366698287427425,7.477872846895598,nan,0.006325835362076759,3.5
49,252.1502227783203,150.96990966796875,0.0008246803190559149,0.019069887697696686,0.33045297861099243,-0.015319827012717724,7.554404111323543,nan,0.007279593963176012,3.5
50,252.18763732910156,150.9706268310547,0.0009279823279939592,0.018864981830120087,0.3480205833911896,-0.0125732421875,7.637108257988261,nan,0.007852328009903431,3.5
51,252.2216796875,150.97105407714844,0.0010242271237075329,0.018742037937045097,0.3557502031326294,-0.0101318359375,7.711411311963199,nan,0.00815181527286768,3.5
52,252.26210021972656,150.97122192382812,0.0010935782920569181,0.01852347142994404,0.34708166122436523,-0.005462646018713713,7.80520547658224,nan,0.008160819299519062,3.5
53,252.306396484375,150.97080993652344,0.0012114143464714289,0.0183322262018919,0.31166940927505493,0.0006914306432008743,7.820138001114483,nan,0.007589433342218399,3.5
54,252.35757446289062,150.9699249267578,0.0012980842730030417,0.0184005293995142,0.25919121503829956,0.00598130002617836,7.999855772447201,nan,0.006523950956761837,3.5
55,252.40097045898438,150.9690399169922,0.0013183783739805222,0.01791558600962162,0.20878709852695465,0.008453483693301678,8.051292967750262,nan,0.005486169829964638,3.5
56,252.44903564453125,150.9679718017578,0.0013977241469547153,0.01760822720825672,0.14961394667625427,0.009939300827682018,8.098680739550378,nan,0.0042927879840135574,3.5
57,252.5010528564453,150.9667205810547,0.0014531516935676336,0.017505774274468422,0.08933816850185394,0.010615147650241852,8.255559723504168,nan,0.002973329508677125,3.5
58,252.54034423828125,150.9657440185547,0.001472263247705996,0.017246225848793983,0.04198924079537392,0.010685286484658718,8.32235078683531,nan,0.0020768549293279648,3.5
59,252.5800018310547,150.9647216796875,0.001489772810600698,0.016966188326478004,-0.00634765625,0.01056674961000681,8.385461034682393,nan,0.0015148796373978257,3.5
60,252.61732482910156,150.964111328125,0.0015136146685108542,0.016768112778663635,-0.031158441677689552,0.007392193656414747,8.445836008622653,nan,0.0015858056722208858,3.5
61,252.65333557128906,150.96417236328125,0.0015382575802505016,0.016590528190135956,-0.02301025204360485,0.001306595979258418,8.505920678836521,nan,0.0016385914059355855,3.5
62,252.77911376953125,150.96658325195312,0.0015462684677913785,0.01574358530342579,0.09079055488109589,-0.013824463821947575,8.702918185078563,nan,0.002037950325757265,3.5
63,252.82241821289062,150.9677276611328,0.0015516852727159858,0.015477207489311695,0.1361873298883438,-0.01565551571547985,8.765928292406366,nan,0.0027652576100081205,3.5
64,252.8748779296875,150.96923828125,0.0015937995631247759,0.015381584875285625,0.19195283949375153,-0.01660156063735485,8.832621195317056,nan,0.003924092277884483,3.5
65,252.91448974609375,150.97042846679688,0.001604862161912024,0.015381584875285625,0.23627056181430817,-0.0167236328125,8.891275731537021,nan,0.004879641812294722,3.5
66,252.9613494873047,150.97125244140625,0.0015887259505689144,0.015190339647233486,0.25623926520347595,-0.011993408203125,8.921944422452622,nan,0.005484207067638636,3.5
67,253.0066680908203,150.9712371826172,0.0015863990411162376,0.014951283112168312,0.23319792747497559,-0.004119873046875,8.984050816348688,nan,0.005293963942676783,3.5
68,253.0481414794922,150.97079467773438,0.0015997504815459251,0.014835170470178127,0.19563619792461395,0.002388591878116131,9.069868381425486,nan,0.004719721153378487,3.5
69,253.09698486328125,150.969970703125,0.0015842628199607134,0.014575622975826263,0.14278018474578857,0.00788840837776661,9.108033520542762,nan,0.0037673108745366335,3.5
70,253.1505584716797,150.96884155273438,0.0016257667448371649,0.014705396257340908,0.08223272860050201,0.011754677630960941,9.29733413989972,nan,0.0026362447533756495,3.5
71,253.19345092773438,150.96783447265625,0.0016299629351124167,0.014807849191129208,0.03272916004061699,0.013477303087711334,9.382490000388556,nan,0.001862058648839593,3.5
72,253.24826049804688,150.96644592285156,0.0016578101785853505,0.014971774071455002,-0.03173828125,0.014536717906594276,9.454918927031542,nan,0.0018062827875837684,3.5
73,253.2954559326172,150.96575927734375,0.0016419792082160711,0.014992264099419117,-0.0560913048684597,0.010528589598834515,9.48541323070879,nan,0.002294134581461549,3.5
74,253.34573364257812,150.96595764160156,0.001619968330487609,0.014780528843402863,-0.0367431603372097,0.0022858509328216314,9.52317310812791,nan,0.0022784327156841755,3.5
75,253.39906311035156,150.96676635742188,0.0015923881437629461,0.014398038387298584,0.005761798471212387,-0.00531005859375,9.56555540850699,nan,0.0018923204625025392,3.5
76,253.44735717773438,150.9680633544922,0.0015959357842803001,0.0141111696138978,0.06721269339323044,-0.012237547896802425,9.643132337540736,nan,0.0015977583825588226,3.5
77,253.493896484375,150.96945190429688,0.0016061210772022605,0.01396090630441904,0.12709134817123413,-0.015777587890625,9.722934762007695,nan,0.0020548668690025806,3.5
78,253.54383850097656,150.97093200683594,0.0016037177992984653,0.013824301771819592,0.18635420501232147,-0.01708984561264515,9.782782769003473,nan,0.0030109065119177103,3.5
79,253.59730529785156,150.9725799560547,0.001590137486346066,0.013633056543767452,0.24691399931907654,-0.01724242977797985,9.83673113741586,nan,0.004288289230316877,3.5
80,253.64564514160156,150.97409057617188,0.0016012000851333141,0.013578414916992188,0.30062684416770935,-0.01690673641860485,9.927061871723382,nan,0.005531634204089642,3.5
81,253.71058654785156,150.9752197265625,0.0016332435188814998,0.013769660145044327,0.3256847858428955,-0.009674073196947575,10.07915588787794,nan,0.006377311423420906,3.5
82,253.76165771484375,150.97508239746094,0.0016270255437120795,0.013803811743855476,0.29534801840782166,-0.0006103515042923391,10.154655177738416,nan,0.006037058308720589,3.5
83,253.81423950195312,150.97447204589844,0.0016185950953513384,0.013728679157793522,0.2461828738451004,0.00682871276512742,10.219689144882443,nan,0.005245610605925322,3.5
84,253.8658905029297,150.97360229492188,0.0016173743642866611,0.013667208142578602,0.19046492874622345,0.011832204647362232,10.28549333129566,nan,0.004227874334901571,3.5
85,253.93821716308594,150.97213745117188,0.0016337394481524825,0.013592075556516647,0.10656625777482986,0.015766944736242294,10.339743301354613,nan,0.002701526042073965,3.5
86,254.02853393554688,150.97000122070312,0.0016625022981315851,0.013803811743855476,0.0031119445338845253,0.017568975687026978,10.4925754874547,nan,0.0017023584805428982,3.5
87,254.08303833007812,150.96926879882812,0.001644725794903934,0.013803811743855476,-0.023651123046875,0.012696611694991589,10.528857960504777,nan,0.0021040765568614006,3.5
88,254.1411895751953,150.9695587158203,0.0016189765883609653,0.013571585528552532,9.544765634927899e-05,0.00325972237624228,10.563548343225976,nan,0.002055494114756584,3.5
89,254.18646240234375,150.97021484375,0.0016407966613769531,0.013530603609979153,0.03594464063644409,-0.0033874509390443563,10.663269405434512,nan,0.0018225772073492408,3.5
90,254.25067138671875,150.9715576171875,0.0016716956160962582,0.013612566515803337,0.10042909532785416,-0.01043701358139515,10.77972069125732,nan,0.001696649007499218,3.5
91,254.30384826660156,150.97288513183594,0.0016607093857601285,0.013687698170542717,0.15899419784545898,-0.01403808780014515,10.860610475503693,nan,0.0021647231187671423,3.5
92,254.36341857910156,150.9745330810547,0.0016300391871482134,0.013571585528552532,0.22525747120380402,-0.01617431640625,10.926355820054452,nan,0.0032333459239453077,3.5
93,254.4178009033203,150.9761505126953,0.0016285895835608244,0.013462302275002003,0.28556519746780396,-0.01708984375,10.98181403366373,nan,0.004501150455325842,3.5
94,254.47923278808594,150.97805786132812,0.001668796525336802,0.013469132594764233,0.3540642261505127,-0.01745605282485485,11.052915588203833,nan,0.006077787838876247,3.5
95,254.53219604492188,150.9791717529297,0.0016637229127809405,0.013503283262252808,0.3827657401561737,-0.012939452193677425,11.110280222788441,nan,0.006946627516299486,3.5
96,254.58721923828125,150.97935485839844,0.001654567662626505,0.013407660648226738,0.36362627148628235,-0.003875732421875,11.146585521915416,nan,0.006899991072714329,3.5
97,254.6453399658203,150.9789276123047,0.0016385078197345138,0.013236905448138714,0.31707146763801575,0.0048208157531917095,11.190351202453225,nan,0.006260767579078674,3.5
98,254.6992950439453,150.97817993164062,0.0016411017859354615,0.0131139624863863,0.2633584439754486,0.010796034708619118,11.260956232564846,nan,0.005325126461684704,3.5
99,254.75790405273438,150.97714233398438,0.0016296958783641458,0.012950037606060505,0.1999126821756363,0.015028456225991249,11.311054071164836,nan,0.004120213445276022,3.5
100,254.8187713623047,150.9759063720703,0.0016150092706084251,0.012751962058246136,0.13138510286808014,0.017508022487163544,11.36436689270077,nan,0.0028137625195086002,3.5
101,254.87611389160156,150.97528076171875,0.0016176414210349321,0.012635849416255951,0.10040891170501709,0.013853371143341064,11.431762287474033,nan,0.0021721096709370613,3.5
102,254.93289184570312,150.97561645507812,0.001622600480914116,0.012485585175454617,0.11960776895284653,0.005458805710077286,11.485551590453367,nan,0.002237842185422778,3.5
103,254.98521423339844,150.97645568847656,0.0016388893127441406,0.012410452589392662,0.1596960425376892,-0.0020141603890806437,11.554081960542247,nan,0.0027167974039912224,3.5
104,255.052490234375,150.9779510498047,0.0016759299905970693,0.012424113228917122,0.22555799782276154,-0.0093994140625,11.652021129204432,nan,0.003779391525313258,3.5
105,255.1036834716797,150.9793243408203,0.0016828345833346248,0.012478754855692387,0.28055402636528015,-0.01312255859375,11.715217924627783,nan,0.004862864967435598,3.5
106,255.15948486328125,150.98094177246094,0.0016765403561294079,0.012540226802229881,0.3426418900489807,-0.01568603515625,11.782701793110933,nan,0.0061826580204069614,3.5
107,255.21600341796875,150.98269653320312,0.001670246128924191,0.012553887441754341,0.40624141693115234,-0.01712036319077015,11.843730816659164,nan,0.00764626357704401,3.5
108,255.27410888671875,150.98458862304688,0.0016620063688606024,0.012533396482467651,0.4717279076576233,-0.01776123046875,11.900755679378321,nan,0.00927493255585432,3.5
109,255.32801818847656,150.98643493652344,0.0016672706697136164,0.012506076134741306,0.5325207114219666,-0.017913818359375,11.952781558072422,nan,0.010870900936424732,3.5
110,255.39471435546875,150.98878479003906,0.0016971015138551593,0.012512905523180962,0.607990562915802,-0.01776122860610485,12.024631802613177,nan,0.01292932964861393,3.5
111,255.4503631591797,150.99026489257812,0.001690082484856248,0.012526566162705421,0.6415992379188538,-0.013214111328125,12.077816181399147,nan,0.014185037463903427,3.5
112,255.51181030273438,150.99081420898438,0.001668796525336802,0.012437773868441582,0.6239013075828552,-0.0032348630484193563,12.123784010846972,nan,0.014470458030700684,3.5
113,255.57081604003906,150.99069213867188,0.0016612051986157894,0.012294339947402477,0.5797401666641235,0.0056456211023032665,12.170635859722175,nan,0.014105860143899918,3.5
114,255.73703002929688,150.98573303222656,0.0016082191141322255,0.011119547300040722,0.26016876101493835,0.0346112921833992,12.241544923322472,nan,0.008530104532837868,3.5
115,255.7927703857422,150.9821319580078,0.0016300391871482134,0.010532150976359844,0.0739685669541359,0.04596009477972984,12.267176152723248,nan,0.004830481484532356,3.5
116,255.88107299804688,150.9759521484375,0.0016437339363619685,0.010095018893480301,-0.2092285007238388,0.052042052149772644,12.361875770823763,nan,0.0025879917666316032,3.5
117,255.96072387695312,150.97067260742188,0.0016705512534826994,0.010095018893480301,-0.42526236176490784,0.04991930350661278,12.448738556318528,nan,0.00778057798743248,3.5
118,256.0359191894531,150.9660186767578,0.0016956520266830921,0.010258943773806095,-0.5971373915672302,0.04318566247820854,12.527461806645324,nan,0.012687213718891144,3.5
119,256.10430908203125,150.96359252929688,0.0016599082155153155,0.01038871705532074,-0.6533812880516052,0.02660512365400791,12.565452710605216,nan,0.015364251099526882,3.5
120,256.15765380859375,150.96275329589844,0.0016753958771005273,0.010429698042571545,-0.6471558213233948,0.012318308465182781,12.601681077329431,nan,0.016412895172834396,3.5
121,256.2277526855469,150.9630584716797,0.001641559530980885,0.01029309444129467,-0.5760802626609802,-0.006713866256177425,12.62989318136616,nan,0.016394294798374176,3.5
122,256.2845764160156,150.9644317626953,0.0016565513797104359,0.01010184921324253,-0.4718932509422302,-0.021697998046875,12.663081423911612,nan,0.015257705934345722,3.5
123,256.36114501953125,150.968017578125,0.0016889763064682484,0.009644226171076298,-0.262786865234375,-0.0413208045065403,12.696504716557142,nan,0.012021252885460854,3.5
124,256.4162292480469,150.97193908691406,0.0016990852309390903,0.009145623072981834,-0.0611572228372097,-0.0551452599465847,12.711759473451888,nan,0.008383438922464848,3.5
125,256.4798278808594,150.9779815673828,0.0016869163373485208,0.008373811841011047,0.22700928151607513,-0.0707092136144638,12.722252838172063,nan,0.0029551328625530005,3.5
126,256.5415954589844,150.9853973388672,0.0016846656799316406,0.007417585235089064,0.562450110912323,-0.0850524827837944,12.721006609544304,nan,0.005035643931478262,3.5
127,256.6099853515625,150.9954833984375,0.0016639899695292115,0.006044717039912939,1.000478744506836,-0.1000671461224556,12.697075553500937,nan,0.014636552892625332,3.5
128,256.6719055175781,151.00601196289062,0.0016700935084372759,0.004938226658850908,1.4360376596450806,-0.1105956956744194,12.722673250531544,nan,0.024882329627871513,3.5
129,256.7358093261719,151.0172882080078,0.0016677284147590399,0.004460113123059273,1.8685742616653442,-0.1128540113568306,12.795579765052903,nan,0.0358666367828846,3.5
130,256.8076171875,151.02914428710938,0.0017077445518225431,0.004828943405300379,2.277287721633911,-0.1035461351275444,12.901223970697368,nan,0.047424908727407455,3.5
131,256.8621520996094,151.03700256347656,0.0017151450738310814,0.005498302169144154,2.5096044540405273,-0.088287353515625,12.955168028332855,nan,0.055050332099199295,3.5
132,256.92498779296875,151.04428100585938,0.001701145083643496,0.006297434214502573,2.6808900833129883,-0.0641174241900444,12.985662438304791,nan,0.062081288546323776,3.5
133,256.9808044433594,151.04913330078125,0.0017077827360481024,0.0068096984177827835,2.750056743621826,-0.0395813025534153,12.994413519565967,nan,0.06670322269201279,3.5
134,257.0468444824219,151.05284118652344,0.0016882515046745539,0.007110226433724165,2.7394509315490723,-0.009887694381177425,13.003003155490315,nan,0.07013499736785889,3.5
135,257.1086730957031,151.05538940429688,0.0016857337905094028,0.007356113288551569,2.69600772857666,0.010070079937577248,13.056505004847669,nan,0.07242309302091599,3.5
136,257.17333984375,151.05850219726562,0.0016767310444265604,0.0076156603172421455,2.687185287475586,0.017138389870524406,13.10713145849115,nan,0.07527564465999603,3.5
137,257.23345947265625,151.06201171875,0.0016817664727568626,0.007820566184818745,2.7163803577423096,0.016040902584791183,13.152234381153018,nan,0.07854033261537552,3.5
138,257.3058776855469,151.06678771972656,0.0016501425998285413,0.008025472052395344,2.7791054248809814,0.011504956521093845,13.204085262354292,nan,0.08300963789224625,3.5
139,257.3653564453125,151.07040405273438,0.0016637229127809405,0.008203056640923023,2.8092799186706543,0.011797100305557251,13.25063146828596,nan,0.08638142049312592,3.5
140,257.4275817871094,151.07325744628906,0.001668529468588531,0.008326000533998013,2.7913706302642822,0.017850736156105995,13.287686522811816,nan,0.08899027109146118,3.5
141,257.4940490722656,151.07504272460938,0.0016630744794383645,0.008305509574711323,2.7137157917022705,0.02843736857175827,13.316595322131203,nan,0.09050064533948898,3.5
142,257.5705261230469,151.07554626464844,0.0017001151572912931,0.008093773387372494,2.556405782699585,0.04279395937919617,13.345508154289066,nan,0.09068440645933151,3.5
143,257.63690185546875,151.07472229003906,0.0016887473175302148,0.00786837749183178,2.37447452545166,0.05415366217494011,13.383987908892308,nan,0.08958575874567032,3.5
144,257.7071533203125,151.07305908203125,0.001669444958679378,0.007697622757405043,2.160710096359253,0.06249998137354851,13.433221148446874,nan,0.08763251453638077,3.5
145,257.7849426269531,151.07057189941406,0.0017037009820342064,0.0076156603172421455,1.9137639999389648,0.06769220530986786,13.493265569702338,nan,0.08484137803316116,3.5
146,257.8486022949219,151.06809997558594,0.0016992759192362428,0.007629320956766605,1.7074910402297974,0.0693371444940567,13.54258739831047,nan,0.08209530264139175,3.5
147,257.9163513183594,151.0651397705078,0.0016851234249770641,0.00768396258354187,1.48602294921875,0.06941024214029312,13.59485444287452,nan,0.07886075973510742,3.5
148,257.98443603515625,151.0618438720703,0.0016743277665227652,0.007752264384180307,1.2627551555633545,0.06838755309581757,13.645836586411168,nan,0.07529084384441376,3.5
149,258.05877685546875,151.05789184570312,0.0016481971833854914,0.007800075691193342,1.018248438835144,0.06646562367677689,13.69192552750542,nan,0.07103405892848969,3.5
150,258.1239929199219,151.05416870117188,0.0016552542801946402,0.00786154717206955,0.8036682605743408,0.06455150991678238,13.741876183204992,nan,0.06705273687839508,3.5
151,258.189697265625,151.0501708984375,0.0016604423290118575,0.007916188798844814,0.5875006914138794,0.0625191256403923,13.79032399422153,nan,0.06278183311223984,3.5
152,258.25408935546875,151.0465850830078,0.0016670036129653454,0.008086943998932838,0.4062322676181793,0.05626077204942703,13.8443481764694,nan,0.058938149362802505,3.5
153,258.31597900390625,151.04344177246094,0.0016775322146713734,0.008285018615424633,0.2555527687072754,0.049353476613759995,13.891637061509185,nan,0.05553722754120827,3.5
154,258.3828430175781,151.03961181640625,0.0016756629338487983,0.008353320881724358,0.0771513357758522,0.046448901295661926,13.930058811927335,nan,0.05143449082970619,3.5
155,258.4471130371094,151.03538513183594,0.0016808509826660156,0.008319170214235783,-0.1142272874712944,0.046633973717689514,13.96817716176518,nan,0.046951230615377426,3.5
156,258.5193176269531,151.03012084960938,0.0016654013888910413,0.008244037628173828,-0.3410339057445526,0.04762571305036545,14.012534182103467,nan,0.04138512164354324,3.5
157,258.58221435546875,151.02517700195312,0.0016767310444265604,0.008189396001398563,-0.543487548828125,0.04834828898310661,14.05556964915319,nan,0.036202386021614075,3.5
158,258.6571044921875,151.01893615722656,0.001655635773204267,0.008127924986183643,-0.7874450087547302,0.048708632588386536,14.102496135726748,nan,0.02964845485985279,3.5
159,258.7156066894531,151.01425170898438,0.0016768454806879163,0.008203056640923023,-0.9564515948295593,0.04551493749022484,14.151460107128768,nan,0.024745769798755646,3.5
160,258.79901123046875,151.00906372070312,0.0017054557101801038,0.008380641229450703,-1.107421875,0.031016020104289055,14.188473452990852,nan,0.019225670024752617,3.5
161,258.8839111328125,151.0061492919922,0.001724300323985517,0.008380641229450703,-1.136322021484375,0.008052734658122063,14.205764732062686,nan,0.01599300093948841,3.5
162,258.964599609375,151.00555419921875,0.001743488246574998,0.008148415014147758,-1.0625916719436646,-0.01565551944077015,14.216561591584288,nan,0.015070096589624882,3.5
163,259.0227966308594,151.0064697265625,0.0017472266918048263,0.007806906010955572,-0.9518126249313354,-0.0326538048684597,14.220451676753331,nan,0.015737667679786682,3.5
164,259.0876159667969,151.00888061523438,0.0017378806369379163,0.007287811487913132,-0.7729186415672302,-0.0510253868997097,14.220033116707043,nan,0.017876528203487396,3.5
165,259.1507873535156,151.01258850097656,0.001735095982439816,0.006625283043831587,-0.545989990234375,-0.0679321214556694,14.215781473096008,nan,0.021311072632670403,3.5
166,259.2155456542969,151.01788330078125,0.0017307089874520898,0.0057851700112223625,-0.259490966796875,-0.0842895433306694,14.206991449547564,nan,0.026317505165934563,3.5
167,259.27838134765625,151.02447509765625,0.0017323112115263939,0.004828943405300379,0.06929301470518112,-0.09918212890625,14.194370465209678,nan,0.03265424445271492,3.5
168,259.3439636230469,151.03292846679688,0.0017291450640186667,0.0036678113974630833,0.4664587676525116,-0.1138305515050888,14.176101731254565,nan,0.040823664516210556,3.5
169,259.5321044921875,151.05848693847656,0.0016638373490422964,0.0033331322483718395,1.4822971820831299,-0.1081848070025444,14.348245094827494,nan,0.06558857858181,3.5
170,259.60211181640625,151.06581115722656,0.0016625785501673818,0.0039888303726911545,1.7053821086883545,-0.0880432054400444,14.38477766335846,nan,0.07263612747192383,3.5
171,259.67022705078125,151.0711669921875,0.0016667365562170744,0.004528415389358997,1.8245333433151245,-0.0627136155962944,14.393721361262896,nan,0.07770097255706787,3.5
172,259.7469787597656,151.07504272460938,0.0016493415459990501,0.004904075525701046,1.8515516519546509,-0.0318603478372097,14.397532933811362,nan,0.08127035945653915,3.5
173,259.8336181640625,151.07826232910156,0.0016867255326360464,0.005279736127704382,1.8403416872024536,-0.00799560360610485,14.454179602100183,nan,0.08412402868270874,3.5
174,259.90594482421875,151.0814666748047,0.0016777610871940851,0.005593924783170223,1.8685359954833984,-0.0018920896109193563,14.497377381402837,nan,0.08703768998384476,3.5
175,259.9951171875,151.08665466308594,0.0017044639680534601,0.005805660504847765,1.9705442190170288,-0.005920409690588713,14.534473874892553,nan,0.09185919165611267,3.5
176,260.0741882324219,151.09291076660156,0.0016730689676478505,0.0057510188780725,2.138227701187134,-0.01733398251235485,14.553849365667263,nan,0.09779343754053116,3.5
